month,revenue,marketing_spend,operating_expenses,new_customers,total_customers,date,CAC,ARPU,lost_customers,churn_rate,average_lifespan,LTV,burn_rate,runway_months,LTV_CAC_ratio
2067-07-01,12219,3026,15880,63,85397,Jul-2067,48.03174603174603,0.1430846516856564,28.0,0.00032801480752559685,3048.6428571428573,436.2140013282501,6687,15.0,9.08
2067-08-01,17041,5865,18523,196,85577,Aug-2067,29.9234693877551,0.19913060752304942,16.0,0.00018736021171703924,5337.3125,1062.8222806653657,7347,13.6,35.52
2067-09-01,28444,4863,13075,177,85740,Sep-2067,27.47457627118644,0.33174714252390947,14.0,0.00016359535856596983,6112.642857142857,2027.8518011263286,-10506,0.0,73.81
2067-10-01,15287,4501,18412,103,85824,Oct-2067,43.699029126213595,0.17812033929903057,19.0,0.00022160018661068347,4512.631578947368,803.7914679736252,7626,13.1,18.39
2067-11-01,11619,3947,19981,197,85998,Nov-2067,20.03553299492386,0.13510779320449312,23.0,0.0002679903057419836,3731.478260869565,504.1517932166268,12309,8.1,25.16
2067-12-01,18512,3177,15230,78,86054,Dec-2067,40.73076923076923,0.21512073814116717,22.0,0.00025581990278843696,3909.0,840.9069653938225,-105,0.0,20.65
2068-01-01,11342,6760,19002,73,86114,Jan-2068,92.6027397260274,0.13170912975822746,13.0,0.0001510679340878983,6619.538461538462,871.8536501703467,14420,6.9,9.41
2068-02-01,20568,2011,9531,131,86228,Feb-2068,15.351145038167939,0.23853040775618128,17.0,0.00019741273195996006,5065.529411764705,1208.2827960891643,-9026,0.0,78.71
2068-03-01,29216,6399,10990,112,86312,Mar-2068,57.13392857142857,0.33849290944480487,28.0,0.0003247205084195389,3079.5714285714284,1042.4130927002368,-11827,0.0,18.25
2068-04-01,29208,5364,15155,154,86443,Apr-2068,34.83116883116883,0.33788739400529827,23.0,0.0002664751135415701,3752.6956521739135,1267.9885544080569,-8689,0.0,36.4
2068-05-01,28378,5022,12493,106,86522,May-2068,47.37735849056604,0.32798594577101775,27.0,0.0003123445507444212,3201.5925925925926,1050.0773744549663,-10863,0.0,22.16
2068-06-01,24231,5371,17335,185,86693,Jun-2068,29.032432432432433,0.27950353546422435,14.0,0.00016180855736113358,6180.142857142857,1727.3717782454014,-1525,0.0,59.5
2068-07-01,13490,4830,8933,111,86776,Jul-2068,43.513513513513516,0.15545773024799484,28.0,0.000322978787214654,3096.1785714285716,481.32489315676486,273,366.3,11.06
2068-08-01,19310,2042,9460,66,86832,Aug-2068,30.939393939393938,0.22238345310484614,10.0,0.00011523923665529639,8677.6,1929.754652662613,-7808,0.0,62.37
2068-09-01,17984,2943,10723,115,86922,Sep-2068,25.591304347826085,0.20689813856100872,25.0,0.0002879122903998526,3473.28,718.6151667011804,-4318,0.0,28.08
2068-10-01,27988,4390,18704,55,86961,Oct-2068,79.81818181818181,0.3218454249606145,16.0,0.0001840730770115736,5432.625,1748.4655017766586,-4894,0.0,21.91
2068-11-01,22219,4545,8285,107,87041,Nov-2068,42.47663551401869,0.2552705047046794,27.0,0.0003104840100734812,3220.777777777778,822.169568874949,-9389,0.0,19.36
2068-12-01,10235,4411,8264,118,87139,Dec-2068,37.38135593220339,0.11745601854508314,20.0,0.00022977677186613205,4352.05,511.1744655091291,2440,41.0,13.67
2069-01-01,20161,6986,18559,111,87235,Jan-2069,62.93693693693694,0.23111136585086262,15.0,0.00017213876679787466,5809.266666666666,1342.587553925221,5384,18.6,21.33
2069-02-01,11908,3004,14816,131,87349,Feb-2069,22.931297709923665,0.1363266894870004,17.0,0.0001948759098985499,5131.470588235294,699.5563974940283,5912,16.9,30.51
2069-03-01,18567,2020,19639,120,87450,Mar-2069,16.833333333333332,0.2123156089193825,19.0,0.00021751823146229493,4597.315789473684,976.081901236797,3092,32.3,57.99
2069-04-01,13530,2406,9762,180,87605,Apr-2069,13.366666666666667,0.15444323954112207,25.0,0.0002858776443682104,3498.0,540.242451914845,-1362,0.0,40.42
2069-05-01,15256,3014,19240,59,87648,May-2069,51.08474576271186,0.17405987586710478,16.0,0.00018263797728440158,5475.3125,953.0322140836072,6998,14.3,18.66
2069-06-01,29019,6431,18573,147,87774,Jun-2069,43.74829931972789,0.3306104313350195,21.0,0.0002395947426067908,4173.714285714286,1379.8734802691329,-4015,0.0,31.54
2069-07-01,18162,3838,18461,138,87901,Jul-2069,27.81159420289855,0.2066188097973857,11.0,0.00012532184929477978,7979.454545454545,1648.7054010141574,4137,24.2,59.28
2069-08-01,28944,5188,8040,84,87965,Aug-2069,61.76190476190476,0.32903995907463196,20.0,0.0002275286970569163,4395.05,1446.1470721309613,-15716,0.0,23.41
2069-09-01,15415,2714,13827,51,87989,Sep-2069,53.21568627450981,0.17519235358965327,27.0,0.0003069402603308134,3257.962962962963,570.7701993894018,1126,88.8,10.73
2069-10-01,13391,6146,16259,173,88144,Oct-2069,35.52601156069364,0.15192185514612452,18.0,0.000204571025923695,4888.277777777777,742.636228469575,9014,11.1,20.9
2069-11-01,21157,5854,8987,73,88194,Nov-2069,80.1917808219178,0.2398916026033517,23.0,0.00026093664911962244,3832.3478260869565,919.348061733471,-6316,0.0,11.46
2069-12-01,15951,6419,15804,123,88303,Dec-2069,52.1869918699187,0.18063938937521942,14.0,0.00015874095743474614,6299.571428571428,1137.9507361827216,6272,15.9,21.81
2070-01-01,18007,6884,15789,71,88354,Jan-2070,96.95774647887323,0.2038051474749304,20.0,0.00022649287113688096,4415.150000000001,899.830296873939,4666,21.4,9.28
2070-02-01,19064,2140,13717,88,88424,Feb-2070,24.318181818181817,0.21559757531891793,18.0,0.00020372592072798063,4908.555555555556,1058.272676095982,-3207,0.0,43.52
2070-03-01,25524,6565,11198,69,88476,Mar-2070,95.14492753623189,0.2884850128848501,17.0,0.00019225549624536325,5201.411764705882,1500.5293399605873,-7761,0.0,15.77
2070-04-01,29282,6882,13374,90,88538,Apr-2070,76.46666666666667,0.3307280489733222,28.0,0.0003164700031647,3159.857142857143,1045.0533878915592,-9026,0.0,13.67
2070-05-01,10077,2963,12790,197,88714,May-2070,15.040609137055837,0.11358973780913949,21.0,0.00023718629289118796,4216.0952380952385,478.9051526735997,5676,17.6,31.84
2070-06-01,17577,2372,15183,157,88842,Jun-2070,15.10828025477707,0.19784561356115352,29.0,0.00032689316229681897,3059.1034482758623,605.2301986711784,-22,0.0,40.06
2070-07-01,26984,5635,10524,196,89016,Jul-2070,28.75,0.30313651478385906,22.0,0.00024763062515476914,4038.2727272727275,1224.147920292164,-10825,0.0,42.58
2070-08-01,24060,4541,17277,133,89130,Aug-2070,34.142857142857146,0.26994278020868395,19.0,0.0002134447739732183,4685.0526315789475,1264.696132792432,-2242,0.0,37.04
2070-09-01,27449,5610,10479,160,89264,Sep-2070,35.0625,0.3075035848718408,26.0,0.00029170874004263433,3428.0769230769233,1054.1459430625837,-11360,0.0,30.06
2070-10-01,28520,3692,17885,115,89364,Oct-2070,32.10434782608696,0.3191441743878967,15.0,0.00016804086753898547,5950.933333333333,1899.205705504081,-6943,0.0,59.16
2070-11-01,20535,2105,18507,102,89453,Nov-2070,20.637254901960784,0.22956189283757952,13.0,0.00014547244975605388,6874.153846153847,1578.0437685798045,77,1298.7,76.47
2070-12-01,19510,3681,13154,83,89512,Dec-2070,44.34939759036145,0.2179596031816963,24.0,0.000268297318144724,3727.2083333333335,812.380849308845,-2675,0.0,18.32
2071-01-01,16943,6097,8778,199,89688,Jan-2071,30.63819095477387,0.18891044509856392,23.0,0.0002569487889891858,3891.826086956522,735.2065983331589,-2068,0.0,24.0
2071-02-01,21954,6016,17777,116,89777,Feb-2071,51.86206896551724,0.24453924724595386,27.0,0.000301043617875301,3321.777777777778,812.3050372961152,1839,54.4,15.66
2071-03-01,17804,4636,9492,183,89930,Mar-2071,25.333333333333332,0.19797620371399977,30.0,0.00033416131080343515,2992.566666666667,592.4569880277253,-3676,0.0,23.39
2071-04-01,16565,4137,8660,76,89989,Apr-2071,54.43421052631579,0.18407805398437588,17.0,0.0001890359168241966,5290.0,973.7729055773484,-3768,0.0,17.89
2071-05-01,15984,5416,9348,59,90026,May-2071,91.79661016949153,0.17754870815097862,22.0,0.0002444743246396782,4090.4090909090905,726.2468498999278,-1220,0.0,7.91
2071-06-01,14670,6445,17491,122,90120,Jun-2071,52.82786885245902,0.16278295605858856,28.0,0.0003110212605247373,3215.214285714286,523.3820857903747,9266,10.8,9.91
2071-07-01,28574,5530,18178,145,90248,Jul-2071,38.13793103448276,0.31661643471323464,17.0,0.00018863737239236574,5301.176470588235,1678.4395939033357,-4866,0.0,44.01
2071-08-01,19184,3286,15851,97,90334,Aug-2071,33.876288659793815,0.21236743640268338,11.0,0.00012188635759241203,8204.363636363636,1742.3396727699426,-47,0.0,51.43
2071-09-01,29096,5179,15156,119,90443,Sep-2071,43.52100840336134,0.3217053835012107,10.0,0.00011070029003475989,9033.4,2906.0934113198364,-8761,0.0,66.77
2071-10-01,12192,5654,10044,149,90565,Oct-2071,37.946308724832214,0.13462154253850825,27.0,0.00029853056621297394,3349.7407407407404,450.9472656226037,3506,28.5,11.88
2071-11-01,11248,4359,15368,108,90662,Nov-2071,40.361111111111114,0.12406520923871081,11.0,0.00012145972505934964,8233.181818181818,1021.4514249730768,8479,11.8,25.31
2071-12-01,21246,2444,11516,51,90691,Dec-2071,47.92156862745098,0.2342680089534794,22.0,0.0002426595486532395,4121.0,965.4184648972887,-7286,0.0,20.15
2072-01-01,22790,2035,17250,114,90778,Jan-2072,17.850877192982455,0.2510520170085263,27.0,0.000297714216405156,3358.9259259259256,843.2651286859355,-3505,0.0,47.24
2072-02-01,28381,3475,17168,132,90900,Feb-2072,26.325757575757574,0.31222222222222223,10.0,0.00011015884906034502,9077.8,2834.2908888888887,-7738,0.0,107.66
2072-03-01,13687,5957,12577,59,90943,Mar-2072,100.96610169491525,0.1505008631780346,16.0,0.00017601760176017602,5681.25,855.0330289302091,4847,20.6,8.47
2072-04-01,14018,3798,8727,102,91025,Apr-2072,37.23529411764706,0.15400164789892887,20.0,0.00021991797059696733,4547.15,700.2685932436143,-1493,0.0,18.81
2072-05-01,21302,3845,18719,128,91143,May-2072,30.0390625,0.23372063680150973,10.0,0.00010985992859104642,9102.5,2127.4420964857422,1262,79.2,70.82
2072-06-01,11970,3408,19328,108,91221,Jun-2072,31.555555555555557,0.13121978491794653,30.0,0.00032915308910174123,3038.1,398.65882855921336,10766,9.3,12.63
2072-07-01,18389,3708,15468,199,91407,Jul-2072,18.633165829145728,0.20117715273447329,13.0,0.00014251104460595695,7017.0,1411.660080737799,787,127.1,75.76
2072-08-01,27586,4938,8342,97,91480,Aug-2072,50.90721649484536,0.3015522518583297,24.0,0.00026256194820965573,3808.625,1148.4994452339308,-14306,0.0,22.56
2072-09-01,25374,3300,9447,198,91662,Sep-2072,16.666666666666668,0.27682136545133207,16.0,0.00017490161783996502,5717.5,1582.726156967991,-12627,0.0,94.96
2072-10-01,15788,3243,18571,172,91821,Oct-2072,18.8546511627907,0.1719432373857832,13.0,0.0001418254020204665,7050.923076923077,1212.3585404042817,6026,16.6,64.3
2072-11-01,15408,5976,14581,71,91880,Nov-2072,84.16901408450704,0.16769699608184588,12.0,0.00013068905805861404,7651.75,1283.1754897692642,5149,19.4,15.25
2072-12-01,19446,5097,19851,149,92019,Dec-2072,34.20805369127517,0.2113259218204936,10.0,0.00010883761427949499,9188.0,1941.6625696866952,5502,18.2,56.76
2073-01-01,10922,6616,14317,147,92147,Jan-2073,45.006802721088434,0.1185280041672545,19.0,0.0002064790967082885,4843.105263157895,574.0436008140312,10011,10.0,12.75
2073-02-01,10419,2009,8526,74,92206,Feb-2073,27.14864864864865,0.11299698501182136,15.0,0.00016278337873180897,6143.133333333333,694.1555451922868,116,862.1,25.57
2073-03-01,28588,4425,18088,77,92262,Mar-2073,57.467532467532465,0.3098567124059743,21.0,0.0002277509055809817,4390.761904761905,1360.5070487669173,-6075,0.0,23.67
2073-04-01,20789,3660,18265,162,92407,Apr-2073,22.59259259259259,0.2249721341456816,17.0,0.00018425787431445233,5427.176470588235,1220.9634729734632,1136,88.0,54.04
2073-05-01,11120,4631,14748,94,92484,May-2073,49.265957446808514,0.120237013969984,17.0,0.00018396874695639941,5435.7058823529405,653.5730441131947,8259,12.1,13.27
2073-06-01,21260,6815,8405,117,92577,Jun-2073,58.24786324786325,0.22964667249964893,24.0,0.0002595043466978072,3853.4999999999995,884.943452477397,-6040,0.0,15.19
2073-07-01,27334,3072,15986,56,92603,Jul-2073,54.857142857142854,0.2951740224398778,30.0,0.000324054570789721,3085.9,910.8775158472189,-8276,0.0,16.6
2073-08-01,12336,5225,17765,98,92678,Aug-2073,53.316326530612244,0.13310602300438076,23.0,0.0002483720829778733,4026.217391304348,535.9137847075945,10654,9.4,10.05
2073-09-01,15373,6954,11740,186,92851,Sep-2073,37.38709677419355,0.16556633746540156,13.0,0.000140270614385291,7129.076923076924,1180.3351556629605,3321,30.1,31.57
2073-10-01,12243,3316,9846,132,92957,Oct-2073,25.12121212121212,0.13170605763955376,26.0,0.00028001852430237695,3571.1923076923076,470.34765991885405,919,108.8,18.72
2073-11-01,29029,6145,9478,178,93120,Nov-2073,34.52247191011236,0.31173754295532646,15.0,0.00016136493217294018,6197.133333333333,1931.8791186998853,-13406,0.0,55.96
2073-12-01,14612,5683,18587,187,93280,Dec-2073,30.390374331550802,0.1566466552315609,27.0,0.0002899484536082474,3448.8888888888887,540.2569087097389,9658,10.4,17.78
2074-01-01,23946,5273,8771,122,93391,Jan-2074,43.221311475409834,0.2564058635200394,11.0,0.0001179245283018868,8480.0,2174.321722649934,-9902,0.0,50.31
2074-02-01,28249,2145,13525,95,93463,Feb-2074,22.57894736842105,0.30224794838599234,23.0,0.00024627640779090063,4060.478260869565,1227.2712238137483,-12579,0.0,54.35
2074-03-01,21104,5040,16770,155,93604,Mar-2074,32.516129032258064,0.22546045040810223,14.0,0.00014979189625841243,6675.928571428571,1505.1578626066039,706,141.6,46.29
2074-04-01,23429,3462,19093,81,93668,Apr-2074,42.74074074074074,0.2501281120553444,17.0,0.00018161617024913465,5506.117647058823,1377.2348118134387,-874,0.0,32.22
2074-05-01,16371,6676,8193,55,93700,May-2074,121.38181818181818,0.1747171824973319,23.0,0.0002455481060767818,4072.521739130435,711.5395239200037,-1502,0.0,5.86
2074-06-01,16359,3584,10007,194,93881,Jun-2074,18.47422680412371,0.17425251115774223,13.0,0.00013874066168623265,7207.692307692308,1255.9584842677268,-2768,0.0,67.98
2074-07-01,17863,2482,9185,123,93986,Jul-2074,20.178861788617887,0.19006022173515205,18.0,0.00019173208636465313,5215.611111111111,991.2802042621006,-6196,0.0,49.12
2074-08-01,13228,5179,10394,163,94135,Aug-2074,31.773006134969325,0.14052159133159825,14.0,0.0001489583554997553,6713.285714285714,943.3615916351138,2345,42.6,29.69
2074-09-01,24382,3249,19190,76,94185,Sep-2074,42.75,0.25887349365610235,26.0,0.0002761990757954002,3620.5769230769233,937.2713971275845,-1943,0.0,21.92
2074-10-01,28755,6768,17984,103,94264,Oct-2074,65.70873786407768,0.30504752609691926,24.0,0.00025481764612199397,3924.3749999999995,1197.1208852265975,-4003,0.0,18.22
2074-11-01,12891,2630,17302,134,94376,Nov-2074,19.62686567164179,0.1365919301517335,22.0,0.00023338708308580158,4284.727272727273,585.2591683555912,7041,14.2,29.82
2074-12-01,13756,2661,12005,176,94540,Dec-2074,15.119318181818182,0.14550454833932727,12.0,0.00012715097058574215,7864.666666666666,1144.3447711726958,910,109.9,75.69
2075-01-01,25770,5503,15429,160,94679,Jan-2075,34.39375,0.2721828494175055,21.0,0.00022212819970382906,4501.904761904762,1225.3412659014748,-4838,0.0,35.63
2075-02-01,26478,4852,10261,64,94714,Feb-2075,75.8125,0.27955740439639337,29.0,0.00030629812313184547,3264.7931034482763,912.6970858912459,-11365,0.0,12.04
2075-03-01,12674,4466,11736,181,94868,Mar-2075,24.674033149171272,0.1335961546569971,27.0,0.0002850687332390143,3507.925925925926,468.64541452528977,3528,28.3,18.99
2075-04-01,16898,2987,19985,142,94991,Apr-2075,21.035211267605632,0.17789053699824195,19.0,0.00020027828140152634,4993.052631578947,888.2168138920639,6074,16.5,42.23
2075-05-01,20147,3546,18128,172,95150,May-2075,20.61627906976744,0.21173935890698897,13.0,0.0001368550704803613,7306.999999999999,1547.1794955333683,1527,65.5,75.05
2075-06-01,10793,2649,14716,122,95256,Jun-2075,21.71311475409836,0.11330519862265893,16.0,0.00016815554387808723,5946.875,673.8118530591248,6572,15.2,31.03
2075-07-01,12116,2968,12875,196,95433,Jul-2075,15.142857142857142,0.12695818008445717,19.0,0.00019946250104980264,5013.473684210527,636.501494848687,3727,26.8,42.03
2075-08-01,15779,4637,16921,141,95545,Aug-2075,32.88652482269504,0.16514731278455178,29.0,0.0003038781134408433,3290.793103448276,543.4656379644183,5779,17.3,16.53
2075-09-01,22298,3100,12378,66,95585,Sep-2075,46.96969696969697,0.23327928022179212,26.0,0.00027212308336385996,3674.8076923076924,857.2564934150435,-6820,0.0,18.25
2075-10-01,24153,2440,15815,92,95649,Oct-2075,26.52173913043478,0.2525170153373271,28.0,0.0002929329915781765,3413.75,862.0299611078004,-5898,0.0,32.5
2075-11-01,21111,2769,11451,170,95799,Nov-2075,16.288235294117648,0.22036764475620832,20.0,0.00020909784733766165,4782.450000000001,1053.8972426643286,-6891,0.0,64.7
2075-12-01,20789,3343,15616,90,95867,Dec-2075,37.144444444444446,0.2168525144210208,22.0,0.00022964749110115972,4354.5,944.2842740463351,-1830,0.0,25.42
2076-01-01,21397,6358,18332,88,95945,Jan-2076,72.25,0.22301318463703163,10.0,0.00010431118111550378,9586.699999999999,2137.960497159831,3293,30.4,29.59
2076-02-01,22999,5729,17836,162,96082,Feb-2076,35.364197530864196,0.2393684561104057,25.0,0.0002605659492417531,3837.7999999999997,918.6482608605149,566,176.7,25.98
2076-03-01,10814,5906,10800,160,96219,Mar-2076,36.9125,0.11238944491212755,23.0,0.00023937886388709643,4177.478260869565,469.5044628716104,5892,17.0,12.72
2076-04-01,26729,3577,16333,96,96302,Apr-2076,37.260416666666664,0.27755394488172624,13.0,0.00013510845051393176,7401.461538461538,2054.3048478903706,-6819,0.0,55.13
2076-05-01,20541,6008,13410,112,96400,May-2076,53.642857142857146,0.21308091286307054,14.0,0.00014537600465203214,6878.714285714286,1465.7227193242443,-1123,0.0,27.32
2076-06-01,12443,5351,9455,159,96538,Jun-2076,33.65408805031446,0.12889224968406224,21.0,0.00021784232365145228,4590.476190476191,591.6768033116,2363,42.3,17.58
2076-07-01,20457,6795,14892,118,96637,Jul-2076,57.58474576271186,0.2116891045872699,19.0,0.00019681368994592803,5080.9473684210525,1075.581198876098,1230,81.3,18.68
2076-08-01,20380,4349,13808,92,96719,Aug-2076,47.27173913043478,0.21071351027202515,10.0,0.00010348003352753087,9663.699999999999,2036.272149215769,-2223,0.0,43.08
2076-09-01,17783,5602,14796,83,96792,Sep-2076,67.49397590361446,0.18372386147615505,10.0,0.00010339230140923706,9671.900000000001,1776.9588158112242,2615,38.2,26.33
2076-10-01,21473,3241,12796,89,96859,Oct-2076,36.41573033707865,0.22169338935979105,22.0,0.00022729151169518141,4399.636363636364,975.3702974051316,-5436,0.0,26.78
2076-11-01,27368,3125,13093,110,96957,Nov-2076,28.40909090909091,0.2822694596573739,12.0,0.00012389142981034286,8071.583333333334,2278.3614660794647,-11150,0.0,80.2
2076-12-01,25328,4601,18288,111,97054,Dec-2076,41.450450450450454,0.26096812083994475,14.0,0.00014439390657714244,6925.5,1807.3347208770374,-2439,0.0,43.6
2077-01-01,10827,3190,9325,107,97144,Jan-2077,29.813084112149532,0.11145310055175821,17.0,0.00017516022008366478,5709.058823529412,636.292307114726,1688,59.2,21.34
2077-02-01,29915,6131,12976,124,97246,Feb-2077,49.443548387096776,0.3076219073278078,22.0,0.00022646792390677758,4415.636363636363,1358.3464802478436,-10808,0.0,27.47
2077-03-01,17147,6839,17405,65,97299,Mar-2077,105.21538461538462,0.17622997153105377,12.0,0.00012339839170762807,8103.833333333334,1428.138317625738,7097,14.1,13.57
2077-04-01,14451,6448,9159,131,97403,Apr-2077,49.221374045801525,0.14836298676632137,27.0,0.0002774951438349829,3603.666666666667,534.6507499769001,1156,86.5,10.86
2077-05-01,25343,2072,12650,143,97535,May-2077,14.48951048951049,0.2598349310503922,11.0,0.00011293286654415162,8854.818181818182,2300.791071736486,-10621,0.0,158.79
2077-06-01,23635,3914,12987,97,97616,Jun-2077,40.350515463917525,0.24212219308310112,16.0,0.00016404367662890246,6095.937499999999,1475.9617563975166,-6734,0.0,36.58
2077-07-01,15959,4472,12697,187,97773,Jul-2077,23.914438502673796,0.16322502122262791,30.0,0.0003073266677593837,3253.8666666666663,531.1124557222681,1210,82.6,22.21
2077-08-01,10126,5046,8340,131,97890,Aug-2077,38.51908396946565,0.10344263969761977,14.0,0.0001431888149080012,6983.785714285714,722.4212293682413,3260,30.7,18.75
2077-09-01,29561,2707,11828,87,97951,Sep-2077,31.114942528735632,0.3017937540198671,26.0,0.0002656042496679947,3765.0,1136.2534838847996,-15026,0.0,36.52
2077-10-01,18795,3804,9968,176,98098,Oct-2077,21.613636363636363,0.19159412016554875,29.0,0.00029606640054721236,3377.6206896551726,647.1322642874368,-5023,0.0,29.94
2077-11-01,21641,5713,8703,68,98150,Nov-2077,84.01470588235294,0.2204890473764646,16.0,0.00016310220391853046,6131.125,1351.8459105960264,-7225,0.0,16.09
2077-12-01,17196,4564,13482,112,98243,Dec-2077,40.75,0.17503537147684822,19.0,0.0001935812531839022,5165.789473684211,904.1958794975081,850,117.6,22.19
2078-01-01,21559,4475,18621,126,98342,Jan-2078,35.51587301587302,0.21922474629354702,27.0,0.00027482874097900105,3638.6296296296296,797.6776574117384,1537,65.1,22.46
2078-02-01,13368,5610,14376,180,98492,Feb-2078,31.166666666666668,0.13572675953376925,30.0,0.00030505785930731526,3278.066666666667,444.9213662023312,6618,15.1,14.28
2078-03-01,13797,6255,9800,151,98625,Mar-2078,41.42384105960265,0.139893536121673,18.0,0.0001827559598749137,5471.777777777777,765.466342205323,2258,44.3,18.48
2078-04-01,25114,4823,13463,114,98724,Apr-2078,42.30701754385965,0.2543859649122807,15.0,0.0001520912547528517,6575.0,1672.5877192982457,-6828,0.0,39.53
2078-05-01,23718,3735,12912,169,98865,May-2078,22.100591715976332,0.23990289789106356,28.0,0.0002836189781613387,3525.857142857143,845.8633461213343,-7071,0.0,38.27
2078-06-01,11792,3585,12648,140,98992,Jun-2078,25.607142857142858,0.1191207370292549,13.0,0.00013149243918474687,7605.0,905.9132051074835,4441,22.5,35.38
2078-07-01,21053,2066,8855,57,99029,Jul-2078,36.24561403508772,0.2125942905613507,20.0,0.00020203652820429934,4949.6,1052.2567005624614,-10132,0.0,29.03
2078-08-01,13476,5061,18004,122,99122,Aug-2078,41.48360655737705,0.13595367325114505,29.0,0.0002928435104868271,3414.793103448276,464.25366580647045,9589,10.4,11.19
2078-09-01,13417,4428,10866,183,99277,Sep-2078,24.19672131147541,0.13514711363155615,28.0,0.0002824801759447953,3540.071428571429,478.43043562096824,1877,53.3,19.77
2078-10-01,11645,6153,19834,156,99412,Oct-2078,39.44230769230769,0.11713877600289703,21.0,0.00021152935725293875,4727.47619047619,553.7707745352194,14342,7.0,14.04
2078-11-01,24755,2341,8182,138,99529,Nov-2078,16.963768115942027,0.24872147816214368,21.0,0.00021124210356898563,4733.904761904762,1177.4237898597632,-14232,0.0,69.41
2078-12-01,29414,4774,11112,88,99598,Dec-2078,54.25,0.2953272154059318,19.0,0.0001908991349254991,5238.368421052632,1547.0327590598415,-13528,0.0,28.52
2079-01-01,29256,4817,13670,162,99734,Jan-2079,29.734567901234566,0.2933402851585217,26.0,0.0002610494186630254,3830.6923076923076,1123.696373893017,-10769,0.0,37.79
2079-02-01,13072,4661,12492,77,99791,Feb-2079,60.532467532467535,0.1309937769939173,20.0,0.00020053341889425872,4986.700000000001,653.2266677355674,4081,24.5,10.79
2079-03-01,11854,3232,13823,146,99927,Mar-2079,22.136986301369863,0.11862659741611377,10.0,0.00010020943772484493,9979.1,1183.786678275141,5201,19.2,53.48
2079-04-01,14662,5874,9517,86,99984,Apr-2079,68.30232558139535,0.14664346295407266,29.0,0.00029021185465389737,3445.758620689655,505.2979766417799,729,137.2,7.4
2079-05-01,16514,4401,13002,186,100144,May-2079,23.661290322580644,0.16490254034190766,26.0,0.0002600416066570651,3845.538461538462,634.1390612902037,889,112.5,26.8
2079-06-01,12708,3494,9356,131,100251,Jun-2079,26.671755725190838,0.1267618278121914,24.0,0.0002396548969483943,4172.666666666667,528.9348535176706,142,704.2,19.83
2079-07-01,21694,6211,18366,105,100329,Jul-2079,59.15238095238095,0.21622860788007456,27.0,0.00026932399676811203,3713.0,802.8568210587168,2883,34.7,13.57
2079-08-01,19524,2661,11629,134,100445,Aug-2079,19.85820895522388,0.19437503111155358,18.0,0.00017940974194898782,5573.833333333334,1083.414027577281,-5234,0.0,54.56
2079-09-01,29891,5883,11628,51,100475,Sep-2079,115.3529411764706,0.2974968897735755,21.0,0.00020906964010154811,4783.095238095238,1422.955956824133,-12380,0.0,12.34
2079-10-01,16456,5619,19431,107,100556,Oct-2079,52.51401869158879,0.1636501054138987,26.0,0.00025877083851704407,3864.4230769230767,632.4132439023643,8594,11.6,12.04
2079-11-01,14212,3868,19883,156,100688,Nov-2079,24.794871794871796,0.1411488955982838,24.0,0.00023867297824098016,4189.833333333333,591.3903477408761,9539,10.5,23.85
2079-12-01,23224,4334,16210,172,100830,Dec-2079,25.197674418604652,0.23032827531488645,30.0,0.00029795010328936914,3356.2666666666664,773.0431128301761,-2680,0.0,30.68
2080-01-01,17970,5374,19595,163,100966,Jan-2080,32.969325153374236,0.17798070637640392,27.0,0.0002677774471883368,3734.444444444445,664.6590601456596,6999,14.3,20.16
2080-02-01,26920,3016,19196,156,101099,Feb-2080,19.333333333333332,0.26627365255838337,23.0,0.0002277994572430323,4389.826086956522,1168.8950262699886,-4708,0.0,60.46
2080-03-01,11625,6406,14132,86,101159,Mar-2080,74.48837209302326,0.11491809922992517,26.0,0.0002571736614605486,3888.4230769230767,446.8501890017771,8913,11.2,6.0
2080-04-01,20314,2207,17324,128,101265,Apr-2080,17.2421875,0.20060237989433663,22.0,0.00021747941359641753,4598.136363636363,922.3970976241453,-783,0.0,53.5
2080-05-01,17973,4665,19531,141,101387,May-2080,33.08510638297872,0.17727124779310957,19.0,0.00018762652446551129,5329.736842105263,944.8091004089074,6223,16.1,28.56
2080-06-01,18577,4493,14588,67,101437,Jun-2080,67.05970149253731,0.18313830259175645,17.0,0.00016767435667294623,5963.941176470588,1092.2260638159066,504,198.4,16.29
2080-07-01,18070,2632,11311,147,101568,Jul-2080,17.904761904761905,0.1779103654694392,16.0,0.00015773337145223143,6339.8125,1127.918358882719,-4127,0.0,63.0
2080-08-01,18666,4102,14048,112,101667,Aug-2080,36.625,0.18359939803476055,13.0,0.00012799306868304977,7812.923076923077,1434.4479738149662,-516,0.0,39.17
2080-09-01,13600,4959,19564,199,101843,Sep-2080,24.91959798994975,0.13353887846980156,23.0,0.00022622876646306077,4420.304347826087,590.2824851038832,10923,9.2,23.69
2080-10-01,16783,5083,14246,188,102011,Oct-2080,27.03723404255319,0.16452147317446159,20.0,0.0001963807036320611,5092.150000000001,837.7680196253347,2546,39.3,30.99
2080-11-01,23226,6752,8987,53,102038,Nov-2080,127.39622641509433,0.22762108234187264,26.0,0.0002548744743213967,3923.5,893.0713165683374,-7487,0.0,7.01
2080-12-01,19146,3931,11321,184,102192,Dec-2080,21.36413043478261,0.18735321747299202,30.0,0.0002940081146239636,3401.266666666667,637.2382534836387,-3894,0.0,29.83
